dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,AE
2015-04-09 04:23:18,1810.01,2015-04-09 04:23:17.800000,240.001,3.63696,22.7636,46.5184,-81.8524,695.258,167.486,22.3527,167.506,1.0,166.0
2015-04-09 06:01:14.900000,2120.01,2015-04-09 06:01:14.800000,260.001,3.248205,22.421950000000002,46.039,-106.479,695.393,167.116,22.3041,167.136,1.0,373.0
2015-04-09 06:01:16.300000,1830.01,2015-04-09 06:01:16.199999,380.002,3.22751,22.42135,45.955600000000004,-106.5115,695.399,167.114,22.304,167.134,1.0,373.0
2015-04-14 06:00:09.400000,2270.01,2015-04-14 06:00:09.300000,2080.01,1.168385,10.33895,-11.38005,67.0866,617.566,141.831,18.7354,141.848,1.0,25.0
2015-04-14 06:00:10.500000,2560.01,2015-04-14 06:00:10.500000,2220.01,1.16733,10.338799999999999,-11.30905,67.0722,617.5915,141.831,18.7355,141.849,1.0,25.0
2015-04-14 06:00:11.699999,2630.01,2015-04-14 06:00:11.699999,2430.01,1.166175,10.338650000000001,-11.23495,67.05735,617.629,141.832,18.7356,141.85,1.0,25.0
2015-04-14 06:00:15.400000,2640.01,2015-04-14 06:00:15.400000,2070.01,1.16196,10.338149999999999,-11.00655,67.0077,617.5835,141.834,18.736,141.851,1.0,25.0
2015-04-14 06:00:21.800000,2030.01,2015-04-14 06:00:21.800000,2150.01,1.15583,10.33735,-10.6114,66.9258,617.6585,141.837,18.7366,141.855,1.0,25.0
2015-04-14 06:00:23.399999,2560.01,2015-04-14 06:00:23.399999,1980.01,1.153775,10.337150000000001,-10.51259,66.90325,617.6565,141.838,18.7367,141.856,1.0,25.0
2015-04-14 06:00:30.300000,2100.01,2015-04-14 06:00:30.199999,1780.01,1.146695,10.33625,-10.089649999999999,66.8134,617.642,141.841,18.7373,141.859,1.0,25.0
2015-04-14 08:43:07.200000,1220.01,2015-04-14 08:43:07,1340.01,2.516625,22.4063,-47.2038,-163.886,675.0455,140.717,18.7246,140.732,1.0,61.0
2015-04-14 08:47:35.799999,870.005,2015-04-14 08:47:35.700000,750.004,7.51741,22.5074,-63.1104,-172.2765,668.9065,140.805,18.71165,140.817,1.0,116.0
