dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation,AE,burstType
2015-05-06 18:53:12.500000,500.003,2015-05-06 18:53:12.599999,600.003,6.092695,13.66775,-77.8594,-87.4932,641.8945,68.1943,9.025675,68.1948,0.0,0.91,179.0,ambiguous
2015-05-06 19:33:27.199999,250.001,2015-05-06 19:33:27.199999,160.001,6.37691,7.936995,65.9897,-156.221,702.7735,67.7783,9.05079,67.7832,1.0,0.52,70.0,ambiguous
2015-05-09 06:00:19.600000,930.005,2015-05-09 06:00:19.800000,2000.01,1.066185,10.3178,15.8077,63.0313,679.98,64.06425,8.53818,64.0871,1.0,0.19,42.0,neither
2015-05-09 06:00:24.100000,2330.01,2015-05-09 06:00:24.300000,1060.01,1.06859,10.3172,16.0804,62.9693,680.1185,64.06255,8.53811,64.08535,1.0,0.63,42.0,neither
2015-05-09 22:34:20.399999,330.002,2015-05-09 22:34:20.300000,340.002,7.58345,7.917165,72.41365,150.667,703.02,62.4486,8.338315,62.4518,1.0,0.47,185.0,ambiguous
2015-05-10 10:56:09.500000,600.003,2015-05-10 10:56:09.599999,570.003,7.139445,10.0968,-72.847,18.20055,648.4365,61.9574,8.20849,61.9601,0.0,0.64,629.0,ambiguous
2015-05-10 10:56:35.600000,720.004,2015-05-10 10:56:35.700000,690.004,6.465135,10.10925,-71.41645,15.73505,648.9075,61.9586,8.20943,61.9618,0.0,0.78,629.0,neither
2015-05-10 10:56:37.500000,730.004,2015-05-10 10:56:37.500000,950.005,6.416645,10.1101,-71.31405,15.57305,648.9665,61.9588,8.20951,61.962,0.0,0.52,629.0,flash
2015-05-10 10:56:45.500000,850.005,2015-05-10 10:56:45.399999,990.005,6.234145,10.11345,-70.8725,14.8971,649.0915,61.9591,8.209795,61.9625,0.0,0.23,629.0,curtain
2015-05-10 10:56:54.100000,970.005,2015-05-10 10:56:54.200000,890.005,6.036085,10.1171,-70.3869,14.1881,649.254,61.9595,8.21011,61.963,0.0,0.73,629.0,neither
2015-05-10 10:57:08.699999,1450.01,2015-05-10 10:57:08.699999,1590.01,5.74799,10.12245,-69.56955,13.07605,649.5475,61.9601,8.21063,61.9638,0.0,-0.14,696.0,neither
2015-05-10 14:10:00.599998,829.921,2015-05-10 14:10:00.400002,680.004,6.968675,11.37405,-78.1732,-15.3452,646.5675,61.63075,8.162415,61.6322,0.0,0.41,183.0,ambiguous
2015-05-10 17:00:15.500000,4460.02,2015-05-10 17:00:15.599999,2330.01,1.06764,22.342,-4.683365,79.6453,630.784,60.9325,8.06483,60.96735,1.0,0.34,139.0,neither
2015-05-10 17:00:17.800000,4320.02,2015-05-10 17:00:18,960.005,1.068995,22.3401,-4.82796,79.6146,630.7305,60.9331,8.06484,60.96795,1.0,0.09,139.0,neither
2015-05-10 17:00:21,3640.02,2015-05-10 17:00:20.800000,1710.01,1.07116,22.337,-5.012555,79.5762,630.727,60.93385,8.06485,60.9687,1.0,0.58,139.0,neither
2015-05-10 17:00:23.100000,3890.02,2015-05-10 17:00:23,1130.01,1.07297,22.3347,-5.144845,79.54715,630.6445,60.93445,8.06486,60.9692,1.0,0.18,139.0,neither
2015-05-10 17:00:28.500000,3180.02,2015-05-10 17:00:28.699999,-1e+31,1.07635,22.33015,-5.48636,79.47825,630.4815,60.93595,8.06489,60.9707,1.0,-0.05,139.0,neither
2015-05-11 02:16:10.199999,820.004,2015-05-11 02:16:10,580.003,6.237925,9.19968,69.73955,99.10735,702.4495,60.39655,8.064005,60.4015,1.0,0.08,812.0,neither
2015-05-11 02:16:20.699999,769.927,2015-05-11 02:16:20.600000,650.004,6.51972,9.16986,70.32305,98.30925,702.455,60.3931,8.06344,60.39785,1.0,0.2,812.0,neither
2015-05-11 03:20:30.600000,1100.01,2015-05-11 03:20:30.600000,740.004,5.88365,11.27055,-50.7197,115.0575,656.6995,60.979,8.09276,60.9939,1.0,0.3,977.0,flash
2015-05-11 03:20:47.799999,820.004,2015-05-11 03:20:47.799999,1070.01,5.41442,11.2335,-49.68845,114.6305,656.971,60.9772,8.09312,60.9928,1.0,0.62,977.0,neither
2015-05-11 03:20:57.799999,720.004,2015-05-11 03:20:57.899999,1240.01,5.161225,11.2125,-49.0854,114.3875,657.1485,60.9765,8.09337,60.9925,1.0,0.43,977.0,neither
2015-05-11 03:53:34.200000,860.005,2015-05-11 03:53:34,800.004,5.864765,9.66711,68.3923,76.3409,702.3725,60.2891,8.049845,60.29495,1.0,0.31,943.0,curtain
2015-05-11 03:53:47.799999,2240.01,2015-05-11 03:53:47.700000,1180.01,6.20305,9.644515,69.1554,75.4158,702.402,60.28445,8.049095,60.29,1.0,0.62,943.0,curtain
2015-05-11 03:53:54.299999,870.005,2015-05-11 03:53:54.100000,980.005,6.38772,9.6324,69.5144,74.95345,702.3715,60.28175,8.048675,60.28715,1.0,-0.16,943.0,neither
2015-05-11 04:57:35.200000,710.004,2015-05-11 04:57:35.200000,830.005,6.43874,10.81525,-53.3222,91.76205,656.05,60.8823,8.07859,60.8948,1.0,0.31,657.0,flash
2015-05-11 05:31:14.400000,560.003,2015-05-11 05:31:14.400000,410.002,5.898395,10.0467,67.9512,52.3992,702.3485,60.1926,8.03699,60.1986,1.0,0.06,421.0,neither
2015-05-11 07:22:06.700000,1280.01,2015-05-11 07:22:06.900000,2660.01,10.533335,22.20385,62.056,-119.9155,681.883,59.8563,7.969695,59.867,-0.5,-0.18,395.0,neither
2015-05-11 08:10:33.299999,740.004,2015-05-11 08:10:33.399999,1020.01,6.395265,10.07745,-62.67715,48.3894,653.433,60.4858,8.021,60.4948,0.0,0.6,198.0,flash
2015-05-11 08:11:23.699999,1040.01,2015-05-11 08:11:23.899999,1350.01,5.325335,10.10215,-59.71125,46.3333,654.3695,60.4868,8.022805,60.4976,0.0,0.88,202.0,ambiguous
2015-05-11 09:47:22.399999,2180.01,2015-05-11 09:47:22.399999,740.004,5.711265,10.00875,-66.1091,26.87765,652.4845,60.4249,8.01116,60.4299,0.0,0.81,254.0,neither
2015-05-11 13:50:44.700000,1930.01,2015-05-11 13:50:44.899999,1530.01,7.616605,22.90275,70.8422,151.3555,688.4885,59.32595,7.905075,59.33065,0.5,0.57,905.0,neither
2015-05-11 13:50:49.100000,1890.01,2015-05-11 13:50:49.299999,1520.01,7.33414,22.89545,70.59955,150.9965,688.3365,59.3252,7.9048,59.33,1.0,0.18,905.0,neither
2015-05-11 13:51:04,2120.01,2015-05-11 13:51:03.899999,2320.01,6.655235,22.8757,69.78165,149.8575,687.675,59.3239,7.90403,59.3289,1.0,0.52,945.0,neither
2015-05-11 13:51:07.299999,2360.01,2015-05-11 13:51:07.400000,1970.01,6.49058,22.8704,69.5922,149.606,687.5185,59.3237,7.90387,59.3288,1.0,0.56,945.0,neither
2015-05-11 13:51:09.199999,1950.01,2015-05-11 13:51:09.099999,2110.01,6.40994,22.86775,69.4918,149.474,687.4715,59.3237,7.90379,59.3288,1.0,0.67,945.0,neither
2015-05-11 13:51:43.600000,2260.01,2015-05-11 13:51:43.700000,2990.02,5.298895,22.8253,67.5509,147.166,685.9135,59.32165,7.90209,59.3273,1.0,0.47,945.0,neither
2015-05-11 14:37:08.199999,1390.01,2015-05-11 14:37:08.199999,1250.01,6.49917,11.5603,-77.86185,-23.4695,648.2145,59.9318,7.93935,59.9328,0.0,0.21,747.0,neither
2015-05-11 14:37:42.299999,1790.01,2015-05-11 14:37:42.399999,1420.01,5.696885,11.44135,-76.21415,-29.40435,649.004,59.9347,7.940765,59.9362,0.0,0.71,747.0,neither
2015-05-11 14:38:08.900000,1910.01,2015-05-11 14:38:08.800000,2740.01,5.17471,11.3636,-74.86035,-33.1274,649.556,59.9372,7.941895,59.9389,0.0,0.36,737.0,flash
2015-05-11 15:14:42.500000,750.004,2015-05-11 15:14:42.600000,780.004,6.597705,9.202525,56.37885,-85.43,700.9325,59.3867,7.93003,59.3949,1.0,0.69,737.0,flash
2015-05-11 15:14:44.700000,920.005,2015-05-11 15:14:44.600000,990.005,6.65385,9.19544,56.502,-85.4959,700.918,59.38605,7.929945,59.3942,1.0,0.31,737.0,ambiguous
2015-05-11 16:15:21.399999,1380.01,2015-05-11 16:15:21.399999,1610.01,5.38552,12.23185,-76.6614,-52.42375,648.9195,59.8205,7.92548,59.8218,0.0,0.6,680.0,neither
2015-05-11 16:52:27.100000,580.003,2015-05-11 16:52:27.199999,950.005,5.677915,8.874695,56.17085,-109.7715,700.843,59.2746,7.915055,59.2829,1.0,0.74,739.0,ambiguous
2015-05-11 17:07:28.699999,750.004,2015-05-11 17:07:28.800000,300.002,5.39224,23.90145,67.04665,97.7271,685.2685,59.0756,7.868665,59.0812,1.0,0.18,545.0,neither
2015-05-12 06:46:02,520.003,2015-05-12 06:46:02.100000,880.005,4.571145,22.28965,-64.41535,-143.0985,635.0445,58.13055,7.688145,58.1372,1.0,0.1,726.0,curtain
2015-05-12 07:00:02.600000,630.003,2015-05-12 07:00:02.700000,610.003,7.959245,10.28515,-61.7005,65.36455,655.802,58.5152,7.762435,58.52535,0.0,0.41,834.0,neither
2015-05-12 07:00:09.300000,560.003,2015-05-12 07:00:09.500000,1140.01,7.71874,10.28515,-61.30415,65.084,655.96,58.51805,7.76303,58.52845,0.0,0.68,834.0,neither
2015-05-12 08:22:21.600000,430.002,2015-05-12 08:22:21.500000,2410.01,4.545635,22.42395,-59.1925,-163.767,632.764,58.2408,7.701195,58.2505,1.0,0.06,670.0,neither
2015-05-12 08:36:50.799999,460.002,2015-05-12 08:36:50.899999,590.003,6.847855,10.01,-65.1911,43.71425,654.757,58.5007,7.758675,58.5086,0.0,0.63,631.0,flash
2015-05-12 08:37:28.399999,670.004,2015-05-12 08:37:28.500000,1000.01,5.93819,10.0363,-63.0036,41.8826,655.522,58.5101,7.761165,58.51935,0.0,0.62,636.0,flash
2015-05-12 08:37:33.899999,950.005,2015-05-12 08:37:33.899999,850.005,5.83307,10.0394,-62.68505,41.64005,655.5895,58.5116,7.76154,58.5211,0.0,0.57,636.0,neither
2015-05-12 10:13:42.700000,700.004,2015-05-12 10:13:42.899999,1270.01,6.062945,10.01895,-68.4126,22.57695,653.679,58.41935,7.746185,58.424,0.0,0.68,372.0,curtain
2015-05-12 10:13:50.600000,1130.01,2015-05-12 10:13:50.500000,950.005,5.895585,10.02415,-67.97135,22.06775,653.835,58.4211,7.746675,58.426,0.0,0.63,372.0,ambiguous
2015-05-12 11:49:40,290.002,2015-05-12 11:49:40,490.003,6.96843,10.321,-74.51215,8.17549,651.325,58.2804,7.72433,58.2827,0.0,0.67,290.0,neither
2015-05-12 13:12:35.700000,2830.02,2015-05-12 13:12:35.500000,2270.01,4.609225,21.9558,-47.7672,128.363,628.3275,57.90495,7.654435,57.9183,1.0,0.74,771.0,neither
2015-05-12 13:12:37.799999,2370.01,2015-05-12 13:12:37.899999,2140.01,4.655695,21.95425,-47.9035,128.3115,628.391,57.9054,7.654525,57.9187,1.0,0.63,771.0,neither
2015-05-12 13:12:54.700000,1970.01,2015-05-12 13:12:54.899999,1710.01,5.091375,21.9404,-48.92995,127.9115,628.741,57.90975,7.655255,57.9225,1.0,0.58,771.0,neither
2015-05-12 13:13:05.500000,1020.01,2015-05-12 13:13:05.599999,1870.01,5.42231,21.9309,-49.5803,127.6495,628.9665,57.9128,7.65576,57.9251,1.0,0.35,699.0,ambiguous
2015-05-12 13:13:11.500000,850.005,2015-05-12 13:13:11.300000,1150.01,5.614965,21.9257,-49.93405,127.505,629.074,57.9144,7.656035,57.92655,1.0,0.7,699.0,ambiguous
2015-05-12 13:13:15.699999,400.002,2015-05-12 13:13:15.599999,820.004,5.754035,21.92205,-50.1909,127.4,629.185,57.9155,7.656225,57.92755,1.0,0.85,699.0,neither
2015-05-12 13:13:56.600000,730.004,2015-05-12 13:13:56.500000,450.002,7.695035,21.8817,-52.65845,126.329,630.1135,57.92735,7.658255,57.938,1.0,0.33,699.0,neither
2015-05-12 13:26:57.799999,720.004,2015-05-12 13:26:57.700000,620.003,6.31992,10.93285,-76.0701,-12.14425,650.759,58.16335,7.707995,58.1652,0.0,0.41,504.0,neither
2015-05-12 14:03:45.899999,370.002,2015-05-12 14:03:45.899999,730.004,5.742455,9.57839,55.7756,-67.42535,700.7565,57.5934,7.69054,57.6049,1.0,0.77,713.0,curtain
2015-05-12 14:03:53.700000,420.002,2015-05-12 14:03:53.700000,760.004,5.94054,9.561365,56.2336,-67.66765,700.8455,57.5856,7.68949,57.597,1.0,0.5,713.0,ambiguous
2015-05-12 15:03:04,650.004,2015-05-12 15:03:04,770.004,8.139515,12.11805,-80.4922,-13.9613,648.4185,56.6883,7.50957,56.6887,0.0,0.48,350.0,ambiguous
2015-05-12 15:03:57.600000,1210.01,2015-05-12 15:03:57.500000,1150.01,6.564455,11.8266,-78.3672,-27.9496,649.745,56.7131,7.514455,56.714,0.0,0.84,350.0,ambiguous
2015-05-12 19:59:59.700000,879.916,2015-05-12 19:59:59.500000,910.005,4.80764,13.1173,-70.18195,-121.862,653.837,57.52045,7.626915,57.52455,1.0,0.3,397.0,neither
2015-05-12 21:37:56.500000,610.003,2015-05-12 21:37:56.399999,1000.01,6.58949,13.514,-69.68795,-146.9835,654.173,57.40715,7.612315,57.4115,1.0,0.84,209.0,ambiguous
2015-05-12 21:39:19.699999,570.003,2015-05-12 21:39:19.899999,680.004,5.29432,13.0024,-64.92075,-152.131,655.975,57.4266,7.61764,57.43305,1.0,0.78,222.0,ambiguous
2015-05-12 22:16:56,400.002,2015-05-12 22:16:56,450.002,6.347565,8.10258,70.11765,158.4135,701.1745,57.0347,7.61374,57.04,1.0,0.23,137.0,neither
2015-05-13 00:06:28.600000,520.003,2015-05-13 00:06:28.600000,420.002,6.20051,1.1014,64.3971,-9.3356,680.206,56.7175,7.5496,56.7263,0.5,0.78,369.0,flash
2015-05-13 01:45:49.500000,1310.01,2015-05-13 01:45:49.500000,690.004,5.285655,0.2489445,58.98745,-37.6828,675.2375,56.5868,7.52789,56.5981,2.0,0.5,692.0,ambiguous
2015-05-13 03:59:16.600000,1720.01,2015-05-13 03:59:16.600000,1210.01,4.42604,21.61595,-70.743,-108.017,638.742,56.6774,7.49889,56.6797,1.0,0.48,268.0,neither
2015-05-13 03:59:19.600000,2419.77,2015-05-13 03:59:19.600000,2329.78,4.485695,21.6101,-70.9106,-108.266,638.824,56.6782,7.49906,56.6803,1.0,0.46,268.0,neither
2015-05-13 03:59:46.899999,1170.01,2015-05-13 03:59:47,410.002,5.06567,21.5559,-72.4229,-110.738,639.646,56.6822,7.500255,56.684,1.0,0.57,268.0,neither
2015-05-13 04:00:04,990.005,2015-05-13 04:00:04.099999,1369.87,5.53575,21.5171,-73.352,-112.4935,640.09,56.68565,7.501125,56.68715,1.0,0.85,263.0,flash
2015-05-13 04:00:07.799999,1309.88,2015-05-13 04:00:07.599999,2940.02,5.64358,21.50885,-73.5484,-112.8895,640.257,56.6866,7.501345,56.688,1.0,0.39,263.0,flash
2015-05-13 04:15:05.299999,749.929,2015-05-13 04:15:05.400000,900.005,4.85746,10.93595,-48.73145,100.7265,662.014,56.8146,7.54624,56.8293,1.0,0.8,368.0,flash
2015-05-13 05:35:13.099999,1570.01,2015-05-13 05:35:12.900000,650.004,3.6542,22.09895,-64.3453,-125.3475,635.454,56.37335,7.456225,56.3781,1.0,0.66,1090.0,neither
2015-05-13 05:36:26.600000,1550.01,2015-05-13 05:36:26.600000,1080.01,4.90841,22.0553,-68.5991,-129.6225,637.6565,56.3954,7.46074,56.3985,1.0,0.6,1182.0,neither
2015-05-13 05:36:50.600000,1530.01,2015-05-13 05:36:50.600000,430.002,5.52684,22.0382,-69.95985,-131.3575,638.336,56.4017,7.46212,56.4043,1.0,0.34,1182.0,neither
2015-05-13 05:37:01.899999,3400.02,2015-05-13 05:37:01.700000,3990.02,5.86574,22.02985,-70.58915,-132.2405,638.649,56.4056,7.462905,56.408,1.0,0.18,1220.0,neither
2015-05-13 05:37:02.600000,3960.02,2015-05-13 05:37:02.600000,4800.03,5.899615,22.02905,-70.63395,-132.307,638.6675,56.4058,7.46295,56.4082,1.0,0.47,1220.0,neither
2015-05-13 05:37:03.899999,3600.02,2015-05-13 05:37:03.799999,5940.03,5.932425,22.02825,-70.7039,-132.408,638.707,56.4062,7.463025,56.4086,1.0,0.19,1220.0,neither
2015-05-13 05:37:06.299999,4000.02,2015-05-13 05:37:06.200000,6280.03,6.035295,22.02585,-70.83805,-132.609,638.8175,56.4069,7.463175,56.4092,1.0,0.28,1220.0,neither
2015-05-13 05:37:13.300000,3340.02,2015-05-13 05:37:13.500000,4130.02,6.288005,22.0202,-71.2365,-133.2145,638.988,56.40895,7.463625,56.41115,1.0,0.42,1220.0,ambiguous
2015-05-13 05:37:26.699999,870.005,2015-05-13 05:37:26.500000,1830.01,6.819135,22.0091,-71.96705,-134.3975,639.4295,56.4128,7.46445,56.4148,1.0,0.89,1220.0,neither
2015-05-13 05:37:33.399999,1920.01,2015-05-13 05:37:33.200000,770.004,7.14662,22.00285,-72.33515,-135.0335,639.5755,56.41445,7.464825,56.4163,1.0,0.55,1220.0,neither
2015-05-13 05:38:22.199999,2190.01,2015-05-13 05:38:22.199999,2470.01,11.6234,21.9524,-74.9535,-140.5245,641.025,56.4281,7.46786,56.4293,-1.0,-0.02,1024.0,neither
2015-05-13 05:38:36.700000,2410.01,2015-05-13 05:38:36.500000,1880.01,-1e+31,21.9354,-75.6957,-142.4935,641.499,56.43325,7.46891,56.43435,-1.0,0.22,1024.0,flash
2015-05-13 05:38:39.700000,2520.01,2015-05-13 05:38:39.700000,2700.01,-1e+31,21.9314,-75.85335,-142.9425,641.528,56.4343,7.46912,56.4355,-1.0,0.54,1024.0,neither
2015-05-13 05:38:41.700000,1770.01,2015-05-13 05:38:41.700000,3290.02,-1e+31,21.92895,-75.95465,-143.2375,641.509,56.4343,7.46918,56.4357,-1.0,0.17,1024.0,neither
2015-05-13 05:38:51.299999,1230.01,2015-05-13 05:38:51.299999,1410.01,-1e+31,21.91535,-76.43585,-144.714,641.776,56.4358,7.46962,56.4376,-1.0,0.39,1024.0,neither
2015-05-13 05:39:09.699999,2640.01,2015-05-13 05:39:09.800000,2740.01,-1e+31,21.88905,-77.33505,-147.841,642.4645,56.4422,7.470965,56.44285,-1.0,0.74,1019.0,flash
2015-05-13 05:39:47.200000,1110.01,2015-05-13 05:39:47,1890.01,-1e+31,21.82125,-79.02265,-155.6265,643.5785,56.4538,7.473505,56.45415,-1.0,0.8,1019.0,curtain
2015-05-13 05:40:02.600000,3230.02,2015-05-13 05:40:02.700000,1410.01,-1e+31,21.7887,-79.65685,-159.5565,643.962,56.45785,7.47447,56.4581,-1.0,0.62,1049.0,neither
2015-05-13 05:40:08.699999,5210.03,2015-05-13 05:40:08.699999,3020.02,-1e+31,21.77425,-79.88995,-161.2135,644.199,56.4601,7.47493,56.4603,-1.0,0.73,1049.0,neither
2015-05-13 05:40:10,4290.02,2015-05-13 05:40:10.099999,3570.02,-1e+31,21.77085,-79.9409,-161.595,644.2105,56.4605,7.475025,56.4607,-1.0,0.43,1049.0,neither
2015-05-13 05:51:44.200000,1260.01,2015-05-13 05:51:44.299999,2300.01,5.377575,10.5406,-52.86745,78.0335,660.822,56.6356,7.520285,56.6481,1.0,0.47,1006.0,neither
2015-05-13 06:40:19.800000,2050.01,2015-05-13 06:40:19.800000,880.005,5.29498,22.35585,55.07915,-113.202,671.17,55.9956,7.44572,56.0093,1.0,0.42,955.0,neither
2015-05-13 06:40:41.600000,3250.02,2015-05-13 06:40:41.700000,3130.02,4.754555,22.3523,53.78175,-113.84,669.922,55.9922,7.44426,56.0067,1.0,0.34,955.0,neither
2015-05-13 06:40:59.799999,3290.02,2015-05-13 06:40:59.899999,3359.68,4.38646,22.3496,52.6987,-114.3445,668.936,55.9906,7.443195,56.0056,1.0,0.21,955.0,neither
2015-05-13 06:41:04.900000,3250.02,2015-05-13 06:41:04.900000,3500.02,4.294205,22.3489,52.3979,-114.4805,668.6265,55.99,7.44288,56.0052,1.0,-0.18,906.0,neither
2015-05-13 06:41:07.900000,2140.01,2015-05-13 06:41:08,3300.02,4.233835,22.3484,52.2161,-114.5645,668.499,55.9897,7.442695,56.005,1.0,-0.11,906.0,neither
2015-05-13 07:27:38,970.005,2015-05-13 07:27:38,1290.01,6.17813,10.1944,-59.65185,57.22745,658.7395,56.4941,7.49781,56.5029,0.0,0.53,510.0,neither
2015-05-13 07:27:40.299999,1310.01,2015-05-13 07:27:40.100000,1520.01,6.105215,10.19505,-59.52215,57.14645,658.755,56.4944,7.497935,56.5033,0.0,0.88,510.0,ambiguous
2015-05-13 07:27:53.899999,1150.01,2015-05-13 07:27:54,1130.01,5.79259,10.198,-58.7104,56.64785,659.0095,56.49655,7.49868,56.5059,0.0,0.62,510.0,ambiguous
2015-05-13 10:26:00.300003,1080.01,2015-05-13 10:26:00.300003,840.005,5.51757,22.3532,-55.0459,167.331,631.1545,55.9642,7.39936,55.9741,1.0,0.61,669.0,neither
2015-05-13 10:26:07,2110.01,2015-05-13 10:26:07.200000,1680.01,5.72641,22.3551,-55.4537,167.1235,631.397,55.9666,7.399785,55.97625,1.0,0.81,669.0,neither
2015-05-13 12:17:09,1060.01,2015-05-13 12:17:09.099999,750.004,5.83553,10.44165,-72.9748,-1.8248,653.8735,56.76905,7.52696,56.77225,0.0,0.9,554.0,ambiguous
2015-05-13 13:54:20.500000,1190.01,2015-05-13 13:54:20.699999,1490.01,5.528075,11.06305,-74.9074,-22.06915,653.07,56.9952,7.55586,56.99775,0.0,0.01,867.0,ambiguous
2015-05-13 18:00:12.199999,2110.01,2015-05-13 18:00:12.099999,2069.8,8.80992,0.521423,71.45535,89.88125,684.6645,56.03315,7.46223,56.03845,1.0,-0.21,767.0,neither
2015-05-13 18:00:17,3030.02,2015-05-13 18:00:16.899999,2230.01,8.533185,0.5036585,71.19215,89.4691,684.4865,56.0316,7.461825,56.037,1.0,0.02,767.0,neither
2015-05-13 18:00:28.600000,3140.02,2015-05-13 18:00:28.500000,2260.01,7.81766,0.4517675,70.55285,88.51285,683.9485,56.02885,7.460985,56.0344,1.0,0.56,767.0,neither
2015-05-13 18:00:29.500000,2180.01,2015-05-13 18:00:29.699999,2240.01,7.76474,0.4475355,70.4948,88.429,683.9005,56.02865,7.46091,56.0342,1.0,0.53,767.0,neither
2015-05-13 19:27:08.500000,1749.83,2015-05-13 19:27:08.599999,1560.01,6.50269,7.9347,66.04855,-154.752,700.9385,56.1785,7.499855,56.1839,1.0,0.94,1175.0,ambiguous
2015-05-13 19:27:24.500000,1640.01,2015-05-13 19:27:24.500000,2170.01,6.92429,7.82514,66.9541,-155.6585,700.8435,56.171,7.49864,56.1762,1.0,0.44,1175.0,neither
2015-05-13 19:39:27.199999,2020.01,2015-05-13 19:39:27.399999,1340.01,5.54837,0.68997,66.5753,59.2744,680.4245,55.9163,7.442845,55.9229,1.0,0.77,1116.0,ambiguous
2015-05-13 20:18:18.399999,2380.01,2015-05-13 20:18:18.199999,450.002,6.6521,18.9428,-74.1185,1.3883035,641.1335,56.52255,7.48051,56.52325,0.0,-0.02,1091.0,neither
2015-05-13 20:18:22.800000,2010.01,2015-05-13 20:18:22.899999,2170.01,6.70388,18.90265,-74.3595,0.8473775,641.233,56.5244,7.480875,56.525,0.0,0.86,1091.0,neither
2015-05-13 21:04:55.700000,2200.01,2015-05-13 21:04:55.799999,2129.8,5.12434,8.231725,66.00205,-179.157,700.85,55.9196,7.465215,55.9252,1.0,0.11,603.0,neither
2015-05-13 22:55:04.400000,600.003,2015-05-13 22:55:04.200000,710.004,6.544685,1.33552,66.5153,10.31415,680.0515,55.30295,7.360875,55.3093,0.5,0.29,495.0,neither
2015-05-13 22:55:25,1410.01,2015-05-13 22:55:24.899999,800.004,5.867915,1.202385,65.3322,9.18335,679.023,55.29955,7.35953,55.3062,1.0,0.82,495.0,ambiguous
2015-05-13 22:55:35.899999,3220.02,2015-05-13 22:55:35.799999,1380.01,5.54703,1.13219,64.7048,8.624835,678.484,55.2979,7.358835,55.3047,1.0,0.63,495.0,neither
2015-05-13 22:55:43.799999,2239.79,2015-05-13 22:55:43.799999,2979.72,5.33759,1.083765,64.24605,8.23077,678.0565,55.2961,7.35825,55.3031,1.0,0.11,495.0,neither
2015-05-13 23:47:05.599999,2270.01,2015-05-13 23:47:05.500000,2510.01,4.924585,12.2572,-54.46645,169.8415,661.904,56.0359,7.44147,56.0436,1.0,0.64,211.0,flash
2015-05-13 23:47:10.300000,2140.01,2015-05-13 23:47:10.199999,2040.01,4.837875,12.23845,-54.18655,169.704,662.024,56.0366,7.441725,56.0445,1.0,0.32,211.0,ambiguous
2015-05-14 00:21:31.399999,2000.01,2015-05-14 00:21:31.300000,1050.01,5.822145,8.72387,69.3571,128.2165,700.381,55.43395,7.399365,55.439,1.0,0.6,89.0,neither
2015-05-14 00:21:51.899999,840.005,2015-05-14 00:21:51.700000,860.005,6.348495,8.641585,70.4898,126.68,700.206,55.42355,7.39763,55.42835,1.0,0.36,89.0,flash
2015-05-14 00:33:43.100000,860.005,2015-05-14 00:33:43.100000,1740.01,6.17811,0.964741,63.5954,-16.7599,677.3335,55.1846,7.34276,55.1918,2.0,0.62,175.0,neither
2015-05-14 02:51:10.699999,1300.01,2015-05-14 02:51:10.599999,1349.87,10.23318,20.6737,-79.0086,-113.404,644.54,55.5588,7.356095,55.5593,-0.5,0.35,417.0,neither
2015-05-14 03:03:38.899999,410.002,2015-05-14 03:03:39,1110.01,6.03277,11.3729,-51.0451,119.372,663.3305,55.755,7.40642,55.7708,1.0,0.78,380.0,flash
2015-05-14 06:52:23.500000,460.002,2015-05-14 06:52:23.399999,660.004,6.29183,10.30005,68.2339,31.7834,700.3085,54.7827,7.312495,54.7896,1.0,0.9,292.0,flash
