curtain catalogue created on 2018-03-27
dateTimeA,dos1rateA,dateTimeB,dos1rateB,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,cross_correlation
2015-04-23 04:09:04.464599,3680.02,2015-04-23 04:09:04.500000,2560.01,10.9128,23.300449999999998,59.435500000000005,-73.14375,702.3979999999999,98.575,13.164200000000001,98.58510000000001,-1.0,-0.38
2015-04-23 04:09:06.364500,3430.02,2015-04-23 04:09:06.200000,2190.01,10.6909,23.29435,59.330600000000004,-73.21000000000001,702.385,98.5743,13.164100000000001,98.58445,-1.0,-0.16
2015-04-23 04:09:15.563899,3070.02,2015-04-23 04:09:15.599999,2990.02,9.754215,23.267049999999998,58.78805,-73.54105,702.256,98.5707,13.16355,98.58109999999999,0.0,-0.11
2015-04-23 04:09:43.062299,2370.01,2015-04-23 04:09:43,2300.01,7.857675,23.192149999999998,57.18275,-74.47120000000001,701.7585,98.56065000000001,13.161950000000001,98.5715,0.0,-0.37
2015-04-23 04:10:05.460999,1520.01,2015-04-23 04:10:05.500000,2580.01,6.83034,23.13575,55.8658,-75.18115,701.4275,98.5529,13.16065,98.5642,1.0,0.32
2015-04-23 04:59:47.108500,780.004,2015-04-23 04:59:47.299999,1550.01,6.223445,10.774750000000001,-52.99395,91.1875,630.675,99.15245,13.10885,99.16149999999999,1.0,-0.34
2015-04-24 04:00:25.620099,2900.02,2015-04-24 04:00:25.500000,2320.01,1.15503,10.4848,-11.37975,96.98665,632.1975,94.58355,12.5206,94.60155,1.0,-0.45
2015-04-24 04:00:27.820300,2640.01,2015-04-24 04:00:27.899999,1550.01,1.15278,10.48375,-11.238299999999999,96.95785000000001,632.226,94.58415,12.520800000000001,94.60210000000001,1.0,-0.51
2015-04-24 04:00:29.020400,2730.01,2015-04-24 04:00:29.100000,1610.01,1.15095,10.483,-11.16455,96.94095,632.2584999999999,94.5844,12.520900000000001,94.60235,1.0,-0.43
2015-04-24 04:00:30.220499,2840.02,2015-04-24 04:00:30.100000,1370.01,1.1498499999999998,10.48255,-11.09695,96.92699999999999,632.298,94.58465,12.52095,94.60265000000001,1.0,0.23
2015-04-24 04:22:45.980599,590.003,2015-04-24 04:22:45.899999,1130.01,6.388785,9.728575,69.3792,68.10079999999999,693.0740000000001,94.34864999999999,12.5806,94.35255000000001,1.0,0.15
2015-04-24 04:22:47.480599,590.003,2015-04-24 04:22:47.600000,920.005,6.43041,9.726335,69.46845,67.98635,693.1234999999999,94.34795,12.5806,94.35185000000001,1.0,0.34
2015-04-24 04:22:57.480599,560.003,2015-04-24 04:22:57.299999,1990.01,6.713825,9.71151,70.0164,67.25795,693.5070000000001,94.3435,12.58055,94.34735,1.0,-0.23
